area,rooms,floor,total_floors,year_built,building_age,district,metro_distance_km,has_parking,has_elevator,has_renovation,is_new_building,school_distance_km,park_distance_km,hospital_distance_km,price
66.6,2,14,15,1976,48,Юг,13.7,0,1,1,0,0.9,0.64,1.37,11719000
52.7,2,23,30,2018,6,Север,11.46,0,1,1,1,2.78,6.85,4.21,13657000
43.1,1,11,17,2000,24,Юг,35.37,0,1,1,0,3.19,6.4,4.77,6831000
93.1,3,24,27,1994,30,Север,0.3,0,1,1,0,4.79,6.22,1.87,23851000
96.1,3,22,23,1980,44,Север,4.6,0,1,0,0,1.95,0.27,0.61,27087000
35.9,1,12,19,2009,15,Юг,2.37,0,1,0,0,3.13,4.26,4.26,6452000
126.0,4,13,17,2020,4,Центр,0.38,1,1,1,1,4.4,0.53,7.64,54913000
83.9,3,13,18,1992,32,Пригород,56.02,1,1,1,0,2.3,4.45,8.77,8565000
116.7,4,1,7,1985,39,Восток,49.57,0,1,1,0,0.7,5.78,1.16,23190000
39.0,1,24,30,2002,22,Восток,1.59,0,1,0,0,1.95,1.06,5.34,7536000
38.6,1,10,10,2014,10,Юг,0.31,1,1,1,1,0.77,5.59,2.78,6505000
62.8,2,3,10,1960,64,Пригород,27.38,1,1,0,0,0.18,3.65,3.87,5707000
81.5,3,24,27,2006,18,Восток,14.41,0,1,1,0,3.78,6.51,9.35,16898000
136.8,5,4,12,2004,20,Восток,2.78,0,1,0,0,1.27,4.32,3.65,27299000
88.4,3,16,16,1989,35,Центр,0.3,0,1,1,0,0.11,2.76,3.78,40140000
60.5,2,8,9,1997,27,Восток,0.43,0,1,1,0,4.37,2.72,2.25,12620000
44.2,1,16,21,1985,39,Запад,4.46,1,1,1,0,2.27,7.19,9.61,14383000
109.1,4,17,26,2013,11,Юг,21.49,1,1,1,1,1.27,3.68,4.67,18856000
45.3,2,19,19,2006,18,Восток,2.69,1,1,0,0,1.39,3.31,5.79,9142000
127.9,4,22,25,2001,23,Юг,4.46,0,1,0,0,1.28,0.42,4.64,21877000
59.5,2,15,22,1993,31,Центр,0.32,0,1,1,0,1.05,2.98,2.68,27142000
126.0,4,16,25,1988,36,Центр,2.04,1,1,0,0,4.22,6.81,8.14,55582000
87.5,3,15,19,2015,9,Юг,9.54,0,1,1,1,0.93,6.11,0.48,15618000
63.1,2,2,10,1997,27,Центр,0.95,0,1,0,0,2.85,1.85,6.96,27935000
54.2,2,11,16,2000,24,Центр,1.06,0,1,1,0,0.48,3.36,6.02,24698000
58.2,2,1,1,2000,24,Центр,5.54,0,0,0,0,4.75,1.65,1.61,26295000
79.1,3,15,20,1997,27,Пригород,15.47,0,1,1,0,3.06,7.64,1.83,6807000
68.8,2,19,24,1986,38,Юг,8.1,0,1,1,0,4.53,4.83,6.66,12609000
52.6,2,4,9,1976,48,Север,4.01,1,1,1,0,2.05,6.06,3.26,14571000
62.4,2,11,18,1973,51,Север,2.83,1,1,1,0,4.07,5.74,2.8,15632000
68.8,2,5,10,2012,12,Север,8.57,0,1,0,1,4.28,7.0,0.78,18417000
28.5,1,3,7,1984,40,Юг,14.4,1,1,1,0,3.54,7.6,7.71,4790000
80.1,3,13,14,1967,57,Юг,6.54,0,1,0,0,0.56,0.36,8.85,13134000
45.1,2,10,13,2014,10,Запад,0.3,0,1,0,1,0.18,7.8,8.23,15070000
42.0,1,11,20,1980,44,Запад,4.95,1,1,0,0,0.93,6.98,4.77,14226000
34.0,1,18,22,2006,18,Центр,1.86,0,1,0,0,0.68,3.13,5.43,15355000
32.5,1,2,11,1990,34,Юг,6.28,0,1,0,0,3.65,6.71,2.57,5376000
38.8,1,7,10,1976,48,Юг,8.89,1,1,0,0,2.83,5.92,1.89,7004000
50.2,2,9,10,1995,29,Север,0.3,1,1,0,0,2.68,6.37,8.27,13721000
145.7,5,10,16,1961,63,Центр,2.09,0,1,1,0,1.34,1.84,8.02,64305000
54.0,2,18,27,2016,8,Центр,2.66,0,1,0,1,0.86,5.22,7.82,24369000
71.6,2,23,30,2000,24,Пригород,30.45,0,1,0,0,1.11,0.3,4.74,5748000
78.3,3,7,8,1978,46,Север,8.83,0,1,0,0,2.06,6.8,8.67,20964000
70.3,2,7,7,1984,40,Юг,2.07,0,1,1,0,3.73,7.61,9.28,12700000
64.7,2,3,7,1997,27,Восток,3.05,0,1,1,0,1.35,5.33,3.42,13024000
41.3,1,12,12,1982,42,Север,26.32,1,1,0,0,3.52,4.15,2.4,10262000
119.1,4,7,7,1986,38,Запад,3.42,0,1,0,0,2.51,5.83,4.75,41371000
137.4,5,17,17,2001,23,Запад,3.4,0,1,1,0,4.44,2.68,1.96,48384000
34.0,1,1,6,2015,9,Восток,7.24,0,1,1,1,1.24,5.05,8.86,6609000
44.3,1,5,13,1994,30,Юг,28.32,0,1,1,0,2.31,5.78,3.51,7658000
59.6,2,16,25,2010,14,Восток,32.63,1,1,0,1,0.57,1.23,5.85,12254000
45.3,2,15,15,2018,6,Восток,6.93,0,1,1,1,1.74,1.21,6.03,9310000
81.6,3,2,6,1983,41,Центр,0.3,1,1,0,0,2.58,5.76,5.25,36750000
49.8,2,9,17,2014,10,Пригород,55.53,1,1,0,1,3.69,3.51,1.73,5089000
158.5,5,7,15,2012,12,Юг,6.76,1,1,0,1,1.07,7.12,9.91,24852000
107.4,4,4,4,1991,33,Север,3.65,0,0,1,0,1.17,2.56,1.89,26237000
72.6,2,20,27,2023,1,Пригород,52.31,1,1,0,1,3.19,0.44,7.56,6593000
100.6,3,18,18,1986,38,Восток,4.08,0,1,0,0,1.97,5.23,7.96,21453000
103.8,3,21,28,1985,39,Восток,0.3,0,1,1,0,2.46,5.51,1.62,21614000
53.2,2,4,4,2013,11,Юг,13.77,0,0,1,1,4.2,4.47,9.35,8354000
48.1,2,13,17,1996,28,Юг,6.31,0,1,0,0,2.55,5.5,4.98,9302000
68.8,2,1,8,1990,34,Юг,3.3,0,1,0,0,3.3,4.24,6.36,11975000
94.1,3,24,29,1981,43,Запад,2.31,0,1,0,0,3.32,5.57,6.49,29816000
70.5,2,3,11,2012,12,Север,7.21,0,1,1,1,4.04,0.45,5.15,18281000
35.5,1,16,16,2013,11,Пригород,24.36,1,1,1,1,3.23,3.01,1.59,3465000
48.4,2,22,30,2003,21,Запад,3.13,0,1,1,0,0.42,1.77,7.57,16644000
64.7,2,4,4,2021,3,Север,8.1,0,0,0,1,1.78,0.88,5.9,16780000
64.7,2,23,30,1989,35,Север,17.07,1,1,0,0,4.95,1.95,1.36,17130000
146.8,5,16,25,1983,41,Север,6.09,0,1,1,0,1.06,1.61,7.06,37976000
38.3,1,19,21,2008,16,Восток,11.39,1,1,1,0,2.97,7.79,7.09,7550000
81.6,3,1,1,2012,12,Пригород,49.34,1,0,0,1,4.23,2.36,5.58,7778000
121.0,4,5,7,1984,40,Запад,8.73,0,1,0,0,2.97,1.92,1.09,41812000
165.4,6,19,20,1970,54,Запад,2.26,0,1,1,0,1.92,6.7,3.66,52482000
56.7,2,22,23,2014,10,Запад,16.13,1,1,0,1,0.49,3.41,0.7,18589000
81.2,3,24,30,2022,2,Пригород,34.63,1,1,0,1,1.87,3.43,4.88,7076000
83.8,3,11,18,2006,18,Восток,0.36,1,1,1,0,0.99,3.6,9.08,15852000
72.1,2,13,13,1987,37,Север,2.24,0,1,1,0,4.81,3.39,0.22,17947000
64.1,2,20,23,2023,1,Юг,11.6,1,1,1,1,3.6,2.68,2.81,10943000
79.4,3,5,5,2018,6,Пригород,18.11,0,1,1,1,3.77,2.36,8.04,6669000
24.2,1,21,21,2000,24,Юг,1.28,0,1,0,0,2.24,7.07,0.3,3843000
87.6,3,4,7,2015,9,Пригород,46.24,0,1,1,1,0.64,1.38,0.3,7870000
70.1,2,4,5,2015,9,Север,17.85,0,1,1,1,1.41,1.53,6.19,17558000
61.0,2,4,6,2020,4,Юг,8.04,1,1,1,1,1.37,4.62,7.93,10673000
151.2,5,4,12,2016,8,Восток,2.01,1,1,1,1,2.49,2.81,7.81,29328000
50.9,2,20,21,2006,18,Юг,0.44,1,1,0,0,2.36,3.43,7.84,8135000
56.8,2,21,24,2005,19,Юг,7.64,0,1,1,0,2.22,6.47,3.74,10758000
147.9,5,18,18,1998,26,Юг,0.39,0,1,1,0,2.53,7.24,8.85,22432000
47.8,2,18,19,2006,18,Юг,7.59,1,1,0,0,4.94,6.35,0.33,8445000
53.5,2,16,20,2014,10,Запад,2.05,0,1,1,1,1.56,1.96,3.26,17887000
62.9,2,9,18,2022,2,Восток,18.8,1,1,0,1,3.11,7.84,3.5,12178000
93.3,3,18,18,1998,26,Пригород,36.38,1,1,1,0,1.27,2.97,1.82,7920000
72.5,2,22,28,2003,21,Пригород,25.08,1,1,0,0,2.39,1.44,3.5,7395000
39.8,1,2,5,1996,28,Центр,5.75,0,1,0,0,1.08,4.05,5.94,18941000
53.9,2,21,26,2008,16,Запад,2.34,1,1,1,0,2.84,5.83,5.3,17616000
52.3,2,4,11,2006,18,Запад,2.93,1,1,0,0,1.4,0.76,3.33,17016000
64.7,2,12,17,1962,62,Юг,14.38,0,1,1,0,0.28,5.11,7.54,11590000
79.1,3,7,8,2001,23,Юг,2.95,1,1,0,0,4.09,6.88,7.2,13257000
78.8,3,15,15,1971,53,Запад,4.22,0,1,1,0,0.73,2.17,2.95,26490000
32.8,1,7,14,1963,61,Восток,3.42,0,1,0,0,1.9,5.58,3.37,6614000
102.1,3,22,29,2013,11,Юг,0.99,1,1,1,1,2.44,3.26,3.02,17430000
73.8,2,21,29,1986,38,Юг,0.32,1,1,0,0,2.22,3.37,1.46,12641000
116.0,4,17,22,1990,34,Восток,10.31,1,1,0,0,3.66,2.32,7.58,23335000
79.7,3,16,16,1968,56,Восток,8.29,0,1,0,0,3.02,5.03,0.65,14941000
103.6,3,19,27,1981,43,Восток,2.65,0,1,1,0,1.55,2.95,1.68,19866000
80.4,3,9,11,2012,12,Север,2.8,1,1,1,1,0.35,6.66,1.23,21125000
114.3,4,14,19,1999,25,Восток,23.2,0,1,1,0,3.86,7.71,8.29,22116000
82.2,3,17,26,2018,6,Юг,35.17,0,1,1,1,1.83,7.49,0.63,15900000
64.1,2,5,14,1994,30,Пригород,36.3,0,1,1,0,4.46,1.39,6.71,5844000
165.5,6,2,10,1986,38,Восток,12.97,0,1,1,0,2.04,0.21,0.64,30167000
95.2,3,20,22,1991,33,Юг,10.68,1,1,1,0,3.62,3.56,7.91,13899000
83.9,3,16,20,2010,14,Запад,2.82,1,1,1,1,4.7,5.86,9.14,28464000
40.0,1,14,18,2002,22,Восток,0.48,0,1,1,0,3.29,7.82,4.97,7945000
39.8,1,14,23,2019,5,Центр,0.46,0,1,1,1,2.13,6.29,8.08,18643000
75.0,2,1,7,2004,20,Запад,14.58,0,1,1,0,2.88,4.69,7.12,24186000
70.7,2,3,6,1999,25,Юг,10.51,0,1,0,0,2.76,0.31,8.0,11921000
52.2,2,7,10,2013,11,Пригород,44.9,0,1,1,1,2.97,6.62,7.71,4818000
70.6,2,15,21,2021,3,Центр,0.42,0,1,1,1,0.82,1.5,2.21,31671000
125.9,4,19,27,1991,33,Север,8.17,1,1,1,0,3.52,0.54,5.1,32439000
88.1,3,20,23,1985,39,Юг,11.83,1,1,1,0,0.81,6.82,9.61,15514000
42.2,1,2,5,2005,19,Запад,15.76,0,1,0,0,0.17,4.57,3.57,13512000
63.8,2,19,24,1999,25,Восток,0.3,1,1,1,0,3.16,1.12,9.71,12954000
48.3,2,9,14,2023,1,Юг,9.23,1,1,1,1,0.67,3.15,5.91,9009000
57.1,2,19,25,1997,27,Восток,0.3,0,1,0,0,3.88,0.78,4.72,12132000
56.5,2,5,5,1969,55,Запад,9.82,0,1,0,0,4.34,5.14,6.65,17456000
55.1,2,18,20,2022,2,Север,8.08,0,1,1,1,4.73,2.33,8.2,14066000
40.4,1,16,24,2016,8,Юг,1.28,0,1,1,1,3.36,6.94,4.06,6974000
63.4,2,4,9,1981,43,Восток,11.62,1,1,1,0,2.46,2.93,0.52,13278000
53.3,2,12,17,2019,5,Центр,0.3,1,1,1,1,1.83,4.01,7.15,24169000
20.7,1,7,11,1990,34,Юг,14.01,0,1,1,0,2.51,0.6,9.57,3728000
151.6,5,14,16,1992,32,Центр,0.91,1,1,0,0,1.03,2.28,6.32,66954000
103.1,3,23,27,2019,5,Юг,9.34,1,1,1,1,1.81,5.45,2.05,17849000
57.4,2,12,12,2001,23,Запад,20.58,0,1,0,0,3.62,5.92,2.63,19105000
67.2,2,3,5,1978,46,Пригород,30.29,0,1,1,0,1.17,2.02,9.12,6657000
41.7,1,5,8,1992,32,Север,5.59,1,1,1,0,1.39,4.08,0.33,11227000
131.4,4,17,21,2010,14,Север,4.98,1,1,0,1,3.77,6.56,5.58,35076000
142.4,5,10,19,1981,43,Запад,1.37,1,1,1,0,0.97,3.1,1.76,48333000
71.0,2,10,18,2004,20,Север,7.14,1,1,1,0,1.3,1.16,2.97,17620000
100.4,3,11,14,2009,15,Пригород,48.44,0,1,1,0,0.19,3.51,3.21,8991000
71.5,2,17,19,1991,33,Пригород,56.26,0,1,1,0,3.63,4.84,2.35,5972000
39.1,1,5,14,2009,15,Север,15.22,0,1,1,0,3.13,0.16,7.97,9899000
56.6,2,13,13,2018,6,Север,5.71,0,1,1,1,3.5,2.85,3.46,14625000
70.3,2,10,19,1998,26,Юг,10.16,1,1,1,0,1.15,4.9,3.59,10607000
55.6,2,9,14,1993,31,Пригород,51.04,1,1,1,0,3.47,7.62,4.64,4959000
61.1,2,17,23,1985,39,Восток,5.44,1,1,0,0,3.02,3.33,9.04,11650000
64.3,2,1,10,2005,19,Север,0.98,0,1,1,0,1.89,1.39,6.94,16032000
64.6,2,4,11,2018,6,Север,4.61,0,1,1,1,2.25,4.32,0.81,16876000
68.1,2,4,4,1989,35,Юг,14.79,0,0,0,0,2.88,2.36,0.58,11300000
43.6,1,18,21,1994,30,Центр,2.72,0,1,0,0,2.52,1.8,5.75,19782000
50.1,2,9,13,1994,30,Восток,10.31,1,1,1,0,3.24,4.76,8.89,9619000
39.9,1,18,19,2002,22,Север,1.64,0,1,1,0,0.99,7.34,3.37,10290000
98.6,3,14,14,1984,40,Юг,26.67,1,1,0,0,2.75,6.7,2.63,18771000
28.7,1,15,22,2015,9,Центр,1.55,1,1,1,1,2.31,1.54,7.53,13186000
105.8,4,6,11,1988,36,Восток,8.48,0,1,0,0,2.36,6.15,6.1,20099000
116.1,4,24,28,2009,15,Восток,0.3,0,1,0,0,2.4,1.92,5.74,24267000
59.1,2,10,18,2000,24,Восток,1.09,1,1,1,0,4.42,2.4,1.66,12529000
23.5,1,15,16,2004,20,Центр,4.57,0,1,1,0,4.11,7.37,1.92,10720000
57.7,2,4,13,1981,43,Восток,27.53,1,1,0,0,3.18,7.3,2.96,10969000
65.0,2,18,25,2011,13,Восток,3.09,0,1,1,1,3.61,1.43,2.23,13492000
44.5,1,18,27,1982,42,Восток,0.3,0,1,1,0,0.31,0.61,9.72,8582000
54.3,2,17,25,1975,49,Восток,3.58,0,1,1,0,3.75,2.42,0.38,11386000
123.0,4,12,12,2002,22,Юг,0.3,0,1,0,0,2.48,4.7,6.34,20623000
87.0,3,7,13,2010,14,Юг,1.71,1,1,0,1,1.66,7.03,5.27,14600000
46.1,2,16,23,1966,58,Север,11.17,0,1,0,0,0.78,1.04,3.37,12196000
35.2,1,11,13,1969,55,Юг,22.13,1,1,0,0,0.47,3.38,8.9,6382000
58.5,2,14,17,2014,10,Восток,0.73,1,1,1,1,0.32,2.25,6.77,12885000
61.2,2,3,5,2014,10,Центр,2.45,1,1,0,1,0.89,0.22,9.98,27603000
81.3,3,19,25,1985,39,Центр,0.88,0,1,1,0,0.25,6.33,1.85,36155000
53.8,2,18,26,2005,19,Север,1.2,1,1,0,0,3.69,6.52,1.06,13528000
81.8,3,10,12,1996,28,Юг,1.98,0,1,1,0,1.32,1.85,1.57,12874000
144.6,5,6,11,2006,18,Юг,6.9,0,1,1,0,1.91,1.29,2.84,23342000
92.4,3,13,20,2017,7,Юг,0.54,1,1,0,1,4.13,1.24,4.28,15918000
65.4,2,10,15,1970,54,Восток,4.56,0,1,1,0,0.66,3.77,8.65,13553000
62.0,2,18,19,2013,11,Север,1.16,1,1,0,1,4.19,2.05,2.98,15580000
57.8,2,20,26,1999,25,Запад,2.55,0,1,0,0,3.23,4.14,9.17,19542000
106.9,4,16,17,2003,21,Север,1.69,1,1,1,0,1.78,3.14,4.74,26888000
51.9,2,6,7,2007,17,Север,17.16,0,1,1,0,0.68,1.77,6.54,13104000
67.9,2,13,14,2020,4,Центр,3.69,1,1,0,1,0.55,6.03,2.79,29675000
68.1,2,4,4,1967,57,Запад,16.23,1,0,1,0,1.74,1.29,1.73,23452000
54.6,2,23,23,1963,61,Восток,3.87,0,1,0,0,0.79,6.41,8.72,11550000
38.5,1,14,20,1981,43,Юг,3.01,0,1,0,0,1.41,4.54,1.27,6274000
75.9,3,1,5,2023,1,Пригород,32.13,1,1,0,1,0.36,6.67,7.79,6505000
65.1,2,20,22,2010,14,Пригород,15.83,0,1,0,1,3.02,0.14,5.89,6187000
81.5,3,5,5,2005,19,Восток,10.32,0,1,0,0,0.81,6.02,8.64,17367000
53.9,2,8,17,1966,58,Север,3.44,0,1,0,0,3.81,0.51,7.23,14845000
108.7,4,12,17,2018,6,Восток,3.01,1,1,0,1,1.17,7.61,2.96,21165000
47.0,2,2,2,2015,9,Юг,7.29,1,0,0,1,4.01,5.65,5.83,7910000
132.3,4,12,20,2007,17,Запад,4.59,1,1,1,0,1.03,2.63,0.33,41886000
33.1,1,5,6,1990,34,Север,31.64,1,1,1,0,3.63,2.63,4.86,8453000
79.4,3,22,22,1969,55,Юг,3.52,1,1,0,0,1.73,6.91,1.04,13529000
80.7,3,5,11,2003,21,Север,7.61,0,1,1,0,2.96,7.23,4.4,19865000
48.5,2,13,18,2010,14,Восток,2.99,0,1,1,1,0.29,7.14,1.27,9382000
79.0,3,9,14,1972,52,Восток,37.33,0,1,1,0,2.53,6.49,9.56,15740000
111.3,4,10,14,2006,18,Запад,4.71,1,1,0,0,0.83,6.57,5.33,34861000
27.5,1,1,4,1987,37,Север,8.04,1,0,1,0,2.48,4.62,9.15,7261000
81.5,3,3,6,2012,12,Север,1.08,0,1,1,1,0.79,0.32,0.42,22059000
24.6,1,18,20,2001,23,Центр,3.96,1,1,1,0,2.24,0.79,6.45,11262000
45.3,2,12,21,1977,47,Центр,0.94,0,1,0,0,0.64,5.23,3.21,20073000
128.0,4,3,10,2001,23,Юг,4.76,1,1,1,0,1.18,3.27,4.43,23049000
52.8,2,9,15,1994,30,Север,17.17,0,1,1,0,3.02,4.58,8.76,14429000
41.7,1,2,10,1981,43,Восток,28.2,0,1,1,0,4.89,1.93,9.8,8329000
61.6,2,3,3,2016,8,Север,4.42,1,0,1,1,2.3,5.23,2.62,16129000
152.5,5,14,20,1961,63,Пригород,52.57,1,1,0,0,3.47,2.02,9.49,13201000
32.1,1,4,13,1989,35,Север,0.44,0,1,0,0,2.74,3.74,6.95,8184000
43.8,1,19,22,1961,63,Север,15.05,0,1,1,0,2.54,3.88,9.52,11819000
121.4,4,13,19,1972,52,Пригород,43.33,1,1,1,0,0.42,1.5,5.71,12488000
140.2,5,7,7,1988,36,Юг,5.37,1,1,0,0,0.81,7.02,9.62,23316000
64.0,2,12,16,1967,57,Запад,17.66,1,1,1,0,4.43,4.25,8.95,20971000
40.6,1,3,5,2004,20,Юг,14.93,0,1,1,0,2.11,6.95,1.46,6650000
154.2,5,23,27,1971,53,Восток,2.82,1,1,1,0,3.11,2.17,3.25,29931000
126.2,4,23,26,2009,15,Восток,12.54,1,1,1,0,2.69,1.46,2.58,23568000
87.5,3,9,10,1967,57,Запад,0.84,1,1,1,0,1.96,0.24,5.81,29297000
48.2,2,2,5,1967,57,Центр,5.19,1,1,0,0,2.0,0.84,8.07,20914000
65.4,2,22,24,1988,36,Юг,9.0,0,1,1,0,2.82,1.27,7.64,10797000
62.5,2,9,9,2019,5,Восток,0.74,0,1,1,1,0.79,0.72,7.32,12372000
76.1,3,12,21,2006,18,Север,9.19,1,1,1,0,2.0,7.19,3.88,18783000
119.2,4,12,19,2012,12,Юг,6.95,0,1,1,1,2.29,7.3,1.57,19484000
94.8,3,15,19,1978,46,Юг,7.22,1,1,1,0,4.93,7.51,2.26,15181000
43.3,1,2,5,2016,8,Запад,2.75,0,1,1,1,1.82,7.68,7.47,14823000
115.7,4,18,27,1961,63,Восток,2.48,0,1,1,0,3.26,3.99,1.65,24360000
75.6,3,13,17,1983,41,Запад,11.5,0,1,0,0,0.77,4.29,2.38,24257000
87.8,3,14,17,2005,19,Юг,2.37,1,1,0,0,0.42,1.13,4.36,17001000
119.9,4,5,7,1992,32,Юг,4.73,0,1,1,0,4.37,1.18,0.91,19412000
42.7,1,10,14,2023,1,Пригород,46.27,1,1,1,1,3.68,6.2,2.28,3762000
65.7,2,12,15,1964,60,Центр,0.3,0,1,0,0,1.66,6.86,1.67,29925000
53.9,2,10,10,2023,1,Центр,2.71,1,1,1,1,2.57,6.3,9.52,24676000
35.6,1,24,26,2005,19,Север,7.12,0,1,1,0,0.77,6.69,2.08,9128000
